created_at,user_id,order_type,order_id,isin,quantity,unit_price
2023-04-27 18:09:48,user|j5e091wcj42zz4ndafyhtmxo,BUY,5a69a1d3-d091-454a-8cd0-e9ae5d39c037,LU98696712612,71,78.2
2023-04-27 20:02:11,user|cgxs3f02rb48ofm56wuaws8x,BUY,39534a66-31d1-48ea-9428-14f729594d0a,LU19957116620,27,61.94
2023-04-28 02:28:53,user|z5vqpdf31l1crdhbyifj86f9,BUY,9541490a-0a26-43bf-a088-aec59701665b,LU66084718088,62,40.88
2023-04-28 13:55:04,user|ocomy2mq66k875k9o0se5ctb,BUY,4f1ffc4c-fa64-4a9e-abca-b33bbab98dc6,LU25181515823,87,33.87
2023-04-29 08:48:02,user|q0hln0fyfbnazunnqgodsdf9,BUY,f5e5a188-8642-4389-b016-6962e11a588d,LU13395149883,67,90.39
2023-04-29 14:19:16,user|05bz049zxtrqv36du1t15c8a,BUY,f389940c-3be0-4a5c-ac6e-e001b30b367f,LU98163828108,84,21.09
2023-04-30 07:23:41,user|gjgiqy2ml7nnvlqp5xbrbdok,BUY,335fb0d9-c1ff-4fb0-9a73-e24415065a7a,LU59651671475,10,44.91
2023-04-30 12:39:38,user|9x9qdgeetm5dp4zptxu0wdix,BUY,59274883-151e-4aae-be55-d557a7c97f0e,LU08499638757,4,74.78
2023-05-01 08:19:09,user|qmvcycjly3vyvpgyvf8hr7wx,SELL,40f9c6f4-09f7-49d5-a774-0a8adf78ef2e,LU05889830049,39,29.43
2023-05-01 11:18:49,user|q0hln0fyfbnazunnqgodsdf9,BUY,6d47807e-c520-4ccf-b0f9-124106c7d84d,LU39550628075,15,71.63
2023-05-01 12:33:15,user|2zrlefzjnwrzirjmmru0dgcr,SELL,39426e65-24a2-4e23-a47a-08b37b48828b,LU59549886117,17,48.88
2023-05-02 06:40:53,user|t9otnnn771mxkq3w5oytbczh,SELL,6927687d-439a-40c4-88ce-d0ce6ff408f9,LU78392838295,24,46.84
2023-05-02 13:28:57,user|t8symjfcadilby7qjb2xght6,SELL,ff4ff71a-1530-4668-a912-c67cd133e58d,LU34082395430,63,20.77
2023-05-03 03:50:58,user|n4jjtiirlddz2b2lryq8lucl,BUY,f8e011b5-4186-4b86-83a0-2f8123d5bd28,LU07212332103,52,84.8
2023-05-03 04:20:35,user|gjgiqy2ml7nnvlqp5xbrbdok,BUY,68344443-7953-4af7-9baf-612396a287ad,LU33547323708,62,42.74
2023-05-03 04:58:52,user|z5vqpdf31l1crdhbyifj86f9,BUY,4a7e8186-6556-48cc-92fb-6aebd2b5ea64,LU69235389854,86,45.6
2023-05-03 10:01:27,user|9x9qdgeetm5dp4zptxu0wdix,BUY,12752c7f-4853-4999-98a6-061d3707f362,LU28555696216,79,98.91
2023-05-04 10:43:18,user|tvu7ji2w80wpozzxbgh1v1k0,BUY,03d1dc1f-49f8-46e7-94d0-991a3fee045f,LU04069939804,93,96.69
2023-05-04 16:48:57,user|t8symjfcadilby7qjb2xght6,BUY,f08fd09f-57db-4c85-af44-73a69cb95a2e,LU26221788046,10,31.46
2023-05-05 01:02:06,user|k2fzkuqxhzhokkqw0vau29n3,SELL,72094c8e-d902-427e-ab00-32d8f5037bc6,LU90362253270,5,67.25
2023-05-06 00:16:28,user|jpgfpsqway3baj45rwg3tofq,BUY,b1499fd0-f288-4d0a-94ba-e221a9f0c57c,LU05414943103,54,40.06
2023-05-06 23:51:59,user|z5vqpdf31l1crdhbyifj86f9,BUY,963475f4-3949-4ec0-abcc-e74b4be0f29f,LU36388882084,100,38.47
2023-05-07 15:54:12,user|7hq96rtnh13nc508n8mw6s9k,SELL,e5cb1993-52fe-4242-a7c8-34f54e97b5ac,LU80934925961,58,73.54
2023-05-07 18:34:24,user|5w3nmw4lpcdba5pp5onk9834,BUY,faa39b15-c47a-4296-b266-ec0756c0b7ce,LU69235389854,27,92.39
2023-05-07 23:42:11,user|w8o3rqqb16h7epgy8db3vt9y,SELL,0334845c-1b99-4279-9bf6-97dcca4f6e24,LU45423927542,51,35.89
2023-05-08 07:54:26,user|qf0j7jn3qkzs6690kitg3jxi,BUY,c9d75997-a30a-4542-9ecd-259982ff10de,LU97501947824,98,86.53
2023-05-08 10:06:14,user|gho9nlj2ttrx59dbrlif1tll,BUY,d118310a-fbe2-423d-aa9e-f4a8790e2f89,LU19957116620,40,57.24
2023-05-09 19:10:28,user|sr47ox3odrn503f45byfe8zp,BUY,c0154682-5ab7-4183-a4d7-c73f5d8716b0,LU48745673449,13,88.91
2023-05-09 19:19:23,user|a9olvqsmtkak0fcuixq8nzop,BUY,3cea8748-5393-4029-a816-94a78ca6ba93,LU16454641269,58,58.65
2023-05-10 13:44:52,user|z5vqpdf31l1crdhbyifj86f9,BUY,1d582a42-2ed5-4da0-893e-7d2c02f83321,LU86746320721,61,30.91
2023-05-11 15:31:08,user|gjgiqy2ml7nnvlqp5xbrbdok,BUY,60549499-aa6f-46cb-91ef-4ef4765f9aa0,LU78392838295,61,92.75
2023-05-12 03:48:43,user|cgxs3f02rb48ofm56wuaws8x,BUY,edcaf8f6-1236-4117-b04c-ea313f557565,LU12026813089,19,89.0
2023-05-12 23:16:35,user|7hq96rtnh13nc508n8mw6s9k,SELL,d9131a27-beac-4909-b578-8806dbf5cff9,LU30173497781,10,70.24
2023-05-13 07:02:37,user|ubkf836t44b410ahq6hs2g5h,SELL,0c7ecf87-0b0e-48d6-9487-f9f870b6654f,LU19957116620,97,32.06
2023-05-13 14:36:07,user|xbbco0zgx8dxd1qda1x7swme,BUY,75d22926-11d2-46c7-b724-d4968767f581,LU37259837834,7,31.57
2023-05-13 16:34:52,user|yi7rmro3uxri7v8v45pnmkpp,BUY,8b9093da-5871-40ee-838b-0966d36f5748,LU28555696216,3,37.18
2023-05-13 21:23:39,user|7c51wkl9ada1my7l80gnuzwu,BUY,9ed1d3fb-dfda-4a45-964f-1f29542c8cee,LU19957116620,76,69.29
2023-05-14 10:47:34,user|ww2rjv8nnkbhcpakfwegqijk,BUY,513d6654-d3aa-44c6-bcd6-3f050909ddcf,LU23167855836,53,79.12
2023-05-14 12:09:31,user|e9cxxosej53vbugt0rizuda7,BUY,c9789dcf-f42d-4c8e-9bed-96fa2aeebf6c,LU71203344433,55,68.44
2023-05-14 15:19:17,user|t9otnnn771mxkq3w5oytbczh,BUY,5264d078-5c5e-4615-b546-d111a5c0c8c0,LU01416244305,95,45.71
2023-05-15 09:31:38,user|w8o3rqqb16h7epgy8db3vt9y,BUY,36515e2d-d94e-4421-8796-2ba98b2589ba,LU36110821488,76,85.02
2023-05-15 18:42:58,user|wcktjy2hmf9uemgla100b3l8,BUY,8303e80e-4d18-480a-ba32-604574157462,LU27596704580,91,69.15
2023-05-15 22:57:16,user|cgxs3f02rb48ofm56wuaws8x,BUY,5e9d8937-3745-43b1-be58-32a364f1a16f,LU58341181804,60,71.61
2023-05-16 03:06:07,user|t4xyklelzbgj7rjk0yridhwn,SELL,1dd3efff-cb02-4a43-a990-6baf70cae8d8,LU67125352730,69,77.67
2023-05-16 09:03:54,user|z5vqpdf31l1crdhbyifj86f9,BUY,c9901300-0961-4d41-819e-b4fe28a5d5be,LU90362253270,62,78.13
2023-05-16 12:25:50,user|n4jjtiirlddz2b2lryq8lucl,BUY,bbe88364-9da6-4f68-b1a8-7b19b8dcadb8,LU40811691382,64,57.73
2023-05-16 23:23:25,user|z5vqpdf31l1crdhbyifj86f9,BUY,9843618b-5f22-4dde-94b8-678e5596c7cb,LU50474916471,13,65.3
2023-05-17 11:23:41,user|ocomy2mq66k875k9o0se5ctb,BUY,c383c861-fbf7-48ad-a85c-368586fc14e1,LU32748181132,33,61.93
2023-05-17 18:27:31,user|lkmdke4f31lju12sic0c1fm2,BUY,1988d95c-838b-4d36-b6cf-7bb82fe8752f,LU32748181132,53,69.01
2023-05-19 07:11:41,user|n4jjtiirlddz2b2lryq8lucl,BUY,0a960df0-22e8-4ea5-ac97-e741c704f017,LU22881451923,40,68.09
2023-05-19 18:40:03,user|n4jjtiirlddz2b2lryq8lucl,BUY,7d22fbca-009a-4613-b50e-c384014686aa,LU22836142280,34,32.46
2023-05-19 20:32:33,user|5dd0el2af9qyqwhugmgoeic2,SELL,50f8ba43-4aa3-4f40-bd57-30bdcf3adb86,LU70155679053,60,45.23
2023-05-19 21:46:12,user|iwm2qsd8jyeayy2klkx5v7nz,BUY,dc92c99c-aeb8-4577-ac11-77bfc35ee2e4,LU50474916471,55,34.55
2023-05-20 14:15:32,user|cw5oxh3duvvd3l8xw9z0hwlc,BUY,dbe2fdb7-ee69-4a08-9a9d-e6bbe5af7c35,LU39550628075,31,26.02
2023-05-21 00:09:21,user|2dylnkvoobhdp3g9e1eppd82,BUY,52a69aca-df45-4817-8d36-dd2cb35aee40,LU80351225429,56,58.55
2023-05-21 00:59:06,user|j2uu9gpdsonaxm5stum480oa,BUY,e7404ded-09dd-4742-9b6d-8d1527c99fe6,LU40811691382,13,73.84
2023-05-21 01:21:04,user|to643nrvqzblg6ukz706zxrl,SELL,47754135-a792-4289-97fe-cad7bb65f804,LU67125352730,11,46.3
2023-05-21 14:31:09,user|1dups1jc996hp9mnntxkxwdj,BUY,892d25c6-8192-47cc-b187-34ba9680e961,LU82445928564,58,70.15
2023-05-21 20:12:38,user|7620lxfqk926m6u6ywys4fbe,BUY,eafa18d1-b04d-4632-a90c-76403fe47ce3,LU78193827630,37,82.22
2023-05-23 04:22:37,user|a5e29swzhsnatxu1ve8ewvvt,SELL,1969f508-46f4-4571-b94c-27cdcd3d5b53,LU77001828504,72,61.2
2023-05-24 04:50:46,user|5e4lx9bta458d9v0nxqqcsnl,BUY,62716e44-dae1-4d31-9980-8e88ddc309e6,LU23167855836,28,69.21
2023-05-24 10:52:49,user|1wgils8xnx0vtv5s41hlxal6,BUY,580fcdf8-6b97-4a31-b7af-686e4b453496,LU03543140768,6,22.86
2023-05-24 20:40:43,user|nwe23gslqsumwpote6zs6xis,BUY,8afeebe9-fd4a-4270-9e6b-480836d0114e,LU76537050477,8,90.96
2023-05-25 02:40:09,user|w8o3rqqb16h7epgy8db3vt9y,BUY,9f9df113-713c-498f-b42c-7e6ea80c90b8,LU80351225429,11,48.51
2023-05-25 15:17:40,user|k2fzkuqxhzhokkqw0vau29n3,BUY,9628dfcf-f57c-4888-8466-ac7e39a900d9,LU90362253270,98,73.78
2023-05-25 15:36:14,user|84wel09pgrxszc5svif59mtj,BUY,4ca04b12-679a-41d6-a276-14aae5282993,LU56555186820,3,52.84
2023-05-26 05:27:23,user|to643nrvqzblg6ukz706zxrl,SELL,5cf47af9-66fc-4aac-a104-883561fa5b0a,LU80934925961,20,45.15
2023-05-26 12:49:16,user|yd95v4ixojnhjdkm06iun4og,BUY,71b4edfd-4835-4add-83cc-4ad680175433,LU55761486221,86,82.47
2023-05-27 12:05:53,user|nwe23gslqsumwpote6zs6xis,BUY,ecb88c4f-2888-4bec-9f76-7d85f51fb38d,LU74024328208,3,30.11
2023-05-27 12:55:10,user|32ck18oy2cw7pfz8jbx5sr71,BUY,e13825ef-eda4-4ff6-bb77-9932e6341c3d,LU90362253270,33,87.35
2023-05-27 13:11:14,user|49ex7wyb8a4b3u4u4c2kv5th,BUY,bfa13c73-d9bb-40b0-9d8e-d13b30ef7aa2,LU65368318485,21,88.43
2023-05-27 17:39:53,user|cw5oxh3duvvd3l8xw9z0hwlc,BUY,71fa8b29-ca73-4c14-8b5f-ead3dd242d63,LU29989213815,99,49.28
2023-05-27 19:55:28,user|t9otnnn771mxkq3w5oytbczh,BUY,17f1352e-7c5e-499b-87a7-45270c1fb92c,LU69235389854,38,56.75
2023-05-28 16:34:36,user|1da4616q4vmfz6kks9k98z5p,BUY,a9c9a98b-a0cc-4900-964a-848911455429,LU16359545666,91,99.05
2023-05-29 01:31:38,user|w8o3rqqb16h7epgy8db3vt9y,BUY,e27ba013-c996-4680-b91d-c16da6c4909a,LU19629561682,31,56.44
2023-05-29 01:54:25,user|y2yigeg7wbfjaityxn4l2ln0,BUY,a6857b4f-7bc9-44e4-8408-0edd1fea1604,LU31752854578,12,85.97
2023-05-29 09:43:26,user|oi2vc44qt65je5hons8c9f67,BUY,79b1591b-6ff9-42c3-91ed-231c860a3f41,LU19957116620,18,79.46
2023-05-29 15:02:36,user|n4jjtiirlddz2b2lryq8lucl,SELL,fbf7db84-a17f-4882-a8bd-9545a5ab9ae6,LU21461021940,4,84.21
2023-05-30 15:57:04,user|9vlhftfhtqi0qk2jmgy7909n,SELL,5010c339-65c8-49f1-ae8c-899a71be78de,LU85018786654,85,43.52
2023-05-30 19:18:46,user|gjgiqy2ml7nnvlqp5xbrbdok,BUY,ea27a63b-a177-4426-95fa-5d1cdef35e8a,LU63992961318,99,32.65
2023-06-01 00:33:05,user|t4fy5b7m2l1lfnedrthheg75,BUY,84bf9b33-5429-46b3-b631-60ceb156b30c,LU04069939804,70,24.97
2023-06-01 03:26:53,user|z5vqpdf31l1crdhbyifj86f9,BUY,a1193c64-2235-49b6-87b1-b830197719f6,LU39550628075,86,27.96
2023-06-01 10:10:16,user|2ai1fvy9k7opbmc9p5newuki,BUY,0e3e18ca-4c63-46dc-a31d-cb29f67f6538,LU07212332103,31,49.29
2023-06-01 21:40:26,user|32ck18oy2cw7pfz8jbx5sr71,BUY,c7407516-dd75-4cd7-a581-d847c003cce7,LU80209536837,16,80.49
2023-06-01 22:53:07,user|qsoj8b51y51qgby2su4boaib,SELL,18995017-5d91-4ba1-b0cc-c1c0cd8c2138,LU32748181132,95,85.41
2023-06-02 03:23:14,user|z5vqpdf31l1crdhbyifj86f9,BUY,8e26203c-9471-49dc-b632-f29d85e0a970,LU51752321978,82,32.28
2023-06-02 08:42:47,user|2vjqlc5g27qykl2enerj4zmi,BUY,ee7a6bd6-4f5e-4ea5-8583-29e2d44c6a40,LU03614501122,3,81.96
2023-06-03 05:11:20,user|cw5oxh3duvvd3l8xw9z0hwlc,BUY,eed04999-129d-4239-9d7b-0803594e7be7,LU48518692052,47,35.45
2023-06-03 13:03:13,user|n4jjtiirlddz2b2lryq8lucl,BUY,2b0f4819-4364-40ab-bee0-efbca46c2a9a,LU53115103501,36,49.99
2023-06-04 01:40:15,user|iwm2qsd8jyeayy2klkx5v7nz,BUY,a77226b3-5ded-4088-a856-97c37fc7dcdf,LU81158845960,90,47.33
2023-06-04 10:55:56,user|e9cxxosej53vbugt0rizuda7,BUY,c202d7bd-4564-4500-b14e-38287026b146,LU51564228748,52,27.52
2023-06-05 00:23:05,user|w8o3rqqb16h7epgy8db3vt9y,BUY,e3b9b9e8-a865-4e48-9b12-fd543bdaa1f2,LU29025844190,18,56.25
2023-06-05 02:42:15,user|zxx006cxqcc27iybrrneyouq,BUY,1ed4a856-d202-44cf-aa3a-a1b545255c9a,LU07212332103,8,75.85
2023-06-05 23:53:35,user|j5e091wcj42zz4ndafyhtmxo,BUY,ca023ac2-3d6c-4b36-a588-678eb6f31af1,LU83006259378,14,55.13
2023-06-06 17:25:49,user|cgmni9jjp5glkig34yd55xf0,BUY,8d45230b-2491-4828-9c31-714becf37a46,LU84442705855,30,72.48
2023-06-07 06:19:21,user|0somdbu7edlcp5itqndm0d6m,BUY,35995d4b-77b4-4613-8d9b-4ffb8a3db445,LU44760602375,98,68.79
2023-06-07 06:35:24,user|n4jjtiirlddz2b2lryq8lucl,BUY,748d33ad-06e3-40a3-9947-6536e435bc89,LU74024328208,20,81.88
2023-06-07 12:43:21,user|n4jjtiirlddz2b2lryq8lucl,BUY,854983f1-3194-46b7-a0ab-1c2be8bba884,LU11220870215,20,52.1
2023-06-07 15:55:42,user|1dups1jc996hp9mnntxkxwdj,BUY,7f36e8d8-df5c-4e12-a33f-3c5e316ada9e,LU71203344433,64,89.03
2023-06-07 18:51:03,user|z5vqpdf31l1crdhbyifj86f9,BUY,fccab129-cc66-4be3-ab1d-65ae9066f21d,LU48518692052,27,73.96
2023-06-07 22:39:12,user|hkcpe63gp1fkqdo52bvs3o1v,SELL,c8d1de24-9d53-4728-8010-a083465ca32c,LU19957116620,52,47.12
2023-06-09 05:12:34,user|xbbco0zgx8dxd1qda1x7swme,BUY,4cde1741-145a-4c91-918a-d9981ca40c72,LU22447371587,79,95.17
2023-06-09 05:19:41,user|n4jjtiirlddz2b2lryq8lucl,BUY,945b4de1-0b85-4ce8-8e6f-7922203d82ba,LU71994044692,32,98.35
2023-06-09 07:25:58,user|v30430vgqydgr6sgwiiluoh9,BUY,6cc900d2-0780-40b1-a261-34d3d95f0553,LU40540920416,81,27.41
2023-06-09 08:53:37,user|l7p93ukpbqwu0mt3be02ewxc,SELL,1d1cfcf9-1b8c-4965-9915-fc278df6fdc3,LU16454641269,20,45.65
2023-06-09 19:25:43,user|n4jjtiirlddz2b2lryq8lucl,SELL,d03245a7-9890-47b8-b4f9-9988ca1220d2,LU86746320721,44,34.38
2023-06-10 02:35:07,user|9x9qdgeetm5dp4zptxu0wdix,SELL,23e24801-b685-497e-a0ca-16a1e1a9f31e,LU83054703181,6,37.23
2023-06-10 05:52:49,user|k627m8balae1p9nw7pbc7tb6,SELL,2c2c47f3-3896-46c9-a6f1-f823955be8d8,LU34405701693,33,95.52
2023-06-10 18:25:38,user|qsoj8b51y51qgby2su4boaib,BUY,7b94feb2-5f2f-4816-8073-ed3f69650840,LU80934925961,69,81.52
2023-06-10 20:14:39,user|ocomy2mq66k875k9o0se5ctb,BUY,ca9b74b8-101d-4c35-917b-b9157915b4ab,LU55761486221,47,80.07
2023-06-10 22:20:02,user|w8o3rqqb16h7epgy8db3vt9y,BUY,9c1b3ce1-0eb8-46c8-92b5-0313abd59e98,LU50474916471,4,68.74
2023-06-12 08:54:15,user|cgmni9jjp5glkig34yd55xf0,SELL,17c03907-5b18-4ea1-829b-a773e641290d,LU77936024559,15,82.76
2023-06-12 10:10:40,user|bj6m0oy9k0317f0oclh15ivs,BUY,545d1481-f0aa-44a4-9adb-1559fbf50317,LU80351225429,81,21.5
2023-06-12 22:20:26,user|hkcpe63gp1fkqdo52bvs3o1v,BUY,9ac59670-94ac-428b-a0e1-b86228f56fea,LU07212332103,24,70.45
2023-06-13 17:52:50,user|yyyo77vf2js1y0jm1erus575,BUY,4191ea5d-1462-43c9-a28d-4c3050e18e99,LU45423927542,54,59.23
2023-06-13 21:47:53,user|856r2vtdcn6j85wefyqy03su,BUY,dd334571-6d81-4e54-b806-097aa3dd801c,LU93298432860,44,89.98
2023-06-14 01:17:45,user|hkcpe63gp1fkqdo52bvs3o1v,BUY,17bd876b-5481-4aee-98b4-619fd00ea95e,LU56602944299,19,83.71
2023-06-14 17:02:17,user|zxx006cxqcc27iybrrneyouq,BUY,49348160-aec5-4ccd-95d3-836b9b51d56a,LU19957116620,16,57.07
2023-06-15 04:34:45,user|k627m8balae1p9nw7pbc7tb6,BUY,e01d6fb9-fb6e-4901-9308-c88657b25002,LU12598964162,21,42.37
2023-06-16 10:04:28,user|9j5encimst5h5vxm0rmj1qud,BUY,62e042fd-9d04-4640-a72f-bfd5a3b425c0,LU70998204177,92,75.08
2023-06-16 12:40:26,user|ww2rjv8nnkbhcpakfwegqijk,BUY,4504c174-3b09-4954-9432-4195e7bf1cea,LU77001828504,45,54.61
2023-06-16 15:19:59,user|yi7rmro3uxri7v8v45pnmkpp,BUY,8a90cc43-7149-4a73-beca-30bfb99136e4,LU43057418547,63,37.01
2023-06-17 10:17:37,user|olk5bku4s4tjx0yfltwqkgfn,SELL,33be35c0-a267-4980-aabe-e58e5b50bfee,LU86746320721,32,41.7
2023-06-17 13:39:40,user|z5vqpdf31l1crdhbyifj86f9,BUY,51a2d716-0858-47c4-8ace-798de02d253f,LU65368318485,47,59.5
2023-06-17 22:50:26,user|yi7rmro3uxri7v8v45pnmkpp,BUY,cd51b5e8-cd7c-4edb-b4fe-67a4b0cd1958,LU19957116620,46,80.57
2023-06-17 23:24:58,user|e9cxxosej53vbugt0rizuda7,SELL,99939770-493b-4b62-80dd-35738039de8b,LU37259837834,39,53.0
2023-06-18 04:54:28,user|cgmni9jjp5glkig34yd55xf0,BUY,2585eac8-8907-4471-a157-8df3557983d8,LU29989213815,34,46.76
2023-06-18 09:14:50,user|j5e091wcj42zz4ndafyhtmxo,SELL,fcf3feb0-c1a0-40cc-81de-ede0c88d9351,LU19957116620,18,65.68
2023-06-18 14:36:20,user|n4jjtiirlddz2b2lryq8lucl,BUY,f5d7c89e-ca2d-4dc7-8f10-c06c131d361f,LU15177721151,27,88.24
2023-06-19 16:04:09,user|a5e29swzhsnatxu1ve8ewvvt,BUY,e066fe0f-bb2f-4ea7-900d-90977758a271,LU16454641269,21,42.35
2023-06-19 16:13:06,user|jr3zrjyyn916h33kmobwyb2s,SELL,67af71f0-6939-4142-a97d-6de04e0397aa,LU19957116620,47,86.59
2023-06-20 19:49:46,user|omf8p6app6njuii2z0pdc0hk,BUY,ecefe06c-1d90-49cc-b518-cfd1a01cdc0d,LU69875763063,56,72.43
2023-06-20 22:36:13,user|yo9sb6afp79td6b9cgs9cygf,BUY,e8ebfbaa-2c90-4a31-b333-16bd7c2b50cc,LU38903517541,99,51.41
2023-06-22 02:22:53,user|rdwyuip7v8y1m8nftvqejsh7,BUY,1c8b0cf6-a023-48c0-8378-15e66589c7d2,LU31514248724,24,29.4
2023-06-22 17:25:24,user|omf8p6app6njuii2z0pdc0hk,BUY,76fd8bf2-12a2-4e74-9a9b-98806bbc2061,LU16359545666,47,24.01
2023-06-22 23:16:09,user|k2fzkuqxhzhokkqw0vau29n3,BUY,b28b77c4-1d11-4224-b0dd-1acd04754b4f,LU42079082338,96,57.93
2023-06-23 10:18:42,user|z5vqpdf31l1crdhbyifj86f9,BUY,8a4a1f62-ab9f-4986-a86e-ddd93b1659d0,LU45423927542,91,75.01
2023-06-23 12:14:36,user|lkmdke4f31lju12sic0c1fm2,BUY,3b3ac32c-0f8e-41b1-9016-9c1071feb297,LU82445928564,98,41.95
2023-06-23 16:23:59,user|tvu7ji2w80wpozzxbgh1v1k0,BUY,131bff85-165b-4734-8754-4ee72cd44839,LU27902826212,26,45.51
2023-06-24 06:49:57,user|wcktjy2hmf9uemgla100b3l8,BUY,a91e05c5-87fd-4a31-a2d9-bed6fcb95217,LU40540920416,32,68.42
2023-06-24 08:16:38,user|ubkf836t44b410ahq6hs2g5h,BUY,4870e952-a13e-4b42-920a-9afb6da28c61,LU19957116620,96,84.89
2023-06-24 08:38:52,user|t4fy5b7m2l1lfnedrthheg75,BUY,a7d567f6-db63-4217-b77b-06c5a1833103,LU43438042866,70,42.65
2023-06-24 16:51:03,user|jpgfpsqway3baj45rwg3tofq,BUY,22a814ce-24a4-4a29-af62-958468001c5c,LU31514248724,74,31.17
2023-06-24 20:43:37,user|67wrv6ym3abi40f5f3lum0qw,BUY,d8a646a1-ea74-4f72-ab96-9461ccfd5ad3,LU04211281532,71,69.74
2023-06-25 07:26:52,user|n4jjtiirlddz2b2lryq8lucl,BUY,e3f6abf7-24b0-478f-9a20-6624670a54c3,LU86746320721,76,57.65
2023-06-26 11:46:16,user|856r2vtdcn6j85wefyqy03su,BUY,6071369f-b15c-4d6e-ad4b-6c50fb706468,LU40540920416,89,88.2
2023-06-27 05:25:39,user|n4jjtiirlddz2b2lryq8lucl,BUY,d8423070-9d3f-4e84-9d7e-5091d8fdbdac,LU63294864399,57,26.7
2023-06-27 06:47:08,user|to643nrvqzblg6ukz706zxrl,SELL,0906bf3f-fdf9-4b79-a926-2dcd64a87682,LU08499638757,89,80.56
2023-06-27 09:17:09,user|z5vqpdf31l1crdhbyifj86f9,BUY,7a2d7dac-7ab8-4f25-af76-9b60308fd090,LU76537050477,13,22.98
2023-06-27 11:54:04,user|67wrv6ym3abi40f5f3lum0qw,SELL,321717ac-5747-40ab-81b4-fa5a65a754da,LU38903517541,99,89.89
2023-06-27 15:12:32,user|hkcpe63gp1fkqdo52bvs3o1v,BUY,898cd6af-026b-4237-b09f-fcc77452e852,LU71994044692,65,98.95
2023-06-27 22:09:08,user|1dups1jc996hp9mnntxkxwdj,BUY,23f32bc7-60f9-4ec4-a7e4-91ca69a4d237,LU15177721151,39,55.9
2023-06-28 10:18:09,user|a5e29swzhsnatxu1ve8ewvvt,BUY,12c3afff-d259-4d6f-85ab-0e60864fa120,LU71994044692,25,95.23
2023-06-28 14:05:40,user|w8o3rqqb16h7epgy8db3vt9y,BUY,f0a83560-f004-4f06-88f1-4048495ca00e,LU63570539311,81,66.06
2023-06-28 16:48:12,user|z5vqpdf31l1crdhbyifj86f9,BUY,e82ed699-9529-4957-ad83-9b7927ebf86f,LU19957116620,95,28.91
2023-06-28 19:25:07,user|395yvink0d63rhj81fyh8va8,BUY,ade20fce-5adc-4970-8e52-f6618ef1a3dd,LU86746320721,6,27.63
2023-06-30 06:41:36,user|67wrv6ym3abi40f5f3lum0qw,SELL,a412abca-ab27-4741-ac53-4f48a40e31e8,LU04069939804,39,48.94
2023-06-30 06:55:09,user|n4jjtiirlddz2b2lryq8lucl,BUY,201b095c-7235-4e24-bcee-b701e53d36cc,LU88966419973,3,37.56
2023-06-30 15:38:11,user|bj6m0oy9k0317f0oclh15ivs,BUY,7188de7a-24d5-4434-917d-423793da6150,LU86746320721,84,80.82
2023-07-01 12:35:42,user|1q6otxc00dwwkgs32tc3lvf2,SELL,03f5fa47-f473-45a3-86e7-19c11d1dab34,LU53115103501,83,23.3
2023-07-02 14:15:23,user|yo9sb6afp79td6b9cgs9cygf,BUY,9094e815-c070-438c-ac75-a2d1e2fc8df2,LU86417610828,70,86.25
2023-07-02 18:10:21,user|2ai1fvy9k7opbmc9p5newuki,BUY,ebc5cd3a-439d-44cb-a7d2-8fe75df672c7,LU80934925961,5,44.51
2023-07-03 00:19:34,user|2vjqlc5g27qykl2enerj4zmi,BUY,03c006ce-6f78-4679-9fef-130556b315c7,LU86746320721,67,24.96
2023-07-03 02:31:00,user|ww2rjv8nnkbhcpakfwegqijk,SELL,a48f3f6b-50a0-410b-8dbe-ae1adc7fca7e,LU71203344433,8,42.81
2023-07-03 13:48:01,user|j5e091wcj42zz4ndafyhtmxo,BUY,119e85bd-1ec6-4ec4-b22b-dba0b95ccb50,LU85326621061,57,34.31
2023-07-04 07:05:38,user|1q6otxc00dwwkgs32tc3lvf2,SELL,4cd28a9d-9185-4059-94b2-bf558b9f99c6,LU49668275179,45,83.51
2023-07-04 09:50:51,user|1da4616q4vmfz6kks9k98z5p,BUY,160df443-4f9a-4d16-b347-1738e8f4e8b8,LU80934925961,27,21.35
2023-07-05 05:01:50,user|gjgiqy2ml7nnvlqp5xbrbdok,SELL,1eb6e896-7506-4df7-99a4-e1b464ad2a53,LU19957116620,41,78.63
2023-07-05 21:59:55,user|w8o3rqqb16h7epgy8db3vt9y,BUY,8ba8c1af-6025-46b2-b0f4-31ce03bf5ea8,LU53115103501,45,33.11
2023-07-06 10:03:33,user|2dylnkvoobhdp3g9e1eppd82,BUY,298526d3-7449-4c09-8530-7a690c5176fa,LU85018786654,40,70.08
2023-07-06 12:04:47,user|xbbco0zgx8dxd1qda1x7swme,BUY,26c303ea-a8e8-4c64-a261-96a3f669a94b,LU90362253270,66,65.76
2023-07-06 16:43:33,user|2vo2lu6gm28yawaihjf9qius,BUY,4727ac09-6328-45f7-b111-fd7fa8ca3221,LU70155679053,4,42.14
2023-07-06 20:27:58,user|jr3zrjyyn916h33kmobwyb2s,BUY,7afda837-deb0-42af-8fb2-9902816c778b,LU48745673449,7,89.27
2023-07-08 13:57:18,user|n4jjtiirlddz2b2lryq8lucl,BUY,c3fadee1-032e-4ced-a5f4-cdc7b29a0082,LU05414943103,36,58.99
